,Literature,Unnamed: 1,GAC,GAS,E,S,A,B,V,L,BET,Vt,Vmeso,Vmic,%C,%O,%N,Temp(K),Pressure,Adsorp(mmol/g),Index,logP,logQ,logD,Label,Unnamed: 25,K,n,R2
3229,,96,NAHA-1,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,895.0,0.43,0.08,0.35,,,2.74,273.0,0.00672748352453014,1.7156862745098,2603,-5.0015541243398065,0.5398131606392407,5.541367284979048,E&E,4926.0,4.355384345678916,0.16976135292307815,0.9841489479021691
3241,,108,NAHA-2,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1192.0,0.54,0.06,0.48,,,1.23,273.0,0.0065749328777154,1.20098039215686,2604,-5.024490909682905,0.18313821670050834,5.207629126383414,E&E,4927.0,5.741279380558129,0.2576062629988051,0.9683661085701114
3255,,122,NAHA-4,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1538.0,0.69,0.12,0.57,,,0.84,273.0,0.00434769343422014,0.686274509803921,2605,-5.438109819518007,-0.3764775712349129,5.061632248283094,E&E,4928.0,5.893943318061335,0.37714259559209856,0.9973108795765354
3268,,250,NAHA-2,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1192.0,0.54,0.06,0.48,,,1.23,298.0,0.0116883802901445,0.572596174624593,2606,-4.449160068260816,-0.5575745670519421,3.8915855012088736,E&E,4929.0,4.804643869557475,0.35128729225575234,0.975961477071467
3279,,261,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1192.0,0.54,0.06,0.48,,,1.23,323.0,0.00989718643302711,0.243266215586747,2607,-4.615504760917823,-1.41359889791073,3.2019058630070925,E&E,4930.0,3.7803106521752534,0.43761037968537236,0.9857659601881816
3291,,312,NAHA-1,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,895.0,0.43,0.08,0.35,,,2.74,298.0,0.013542646390565,0.79575596816976,2608,-4.301911580775673,-0.22846271279181127,4.0734488679838625,E&E,4931.0,3.823462466719112,0.27745959606768794,0.9680522929647447
3303,,324,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,895.0,0.43,0.08,0.35,,,2.74,323.0,0.00982277785410082,0.26525198938992,2609,-4.623051319418298,-1.327075001459921,3.2959763179583774,E&E,4932.0,3.2222097256309983,0.36949523469713624,0.9710706687840258
3316,,377,PHA,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,284.0,0.18,0.05,0.13,,,4.53,298.0,0.013595744680851,0.319148936170212,2610,-4.297998426314665,-1.1420974006078508,3.1559010257068145,E&E,4933.0,1.461543453319706,0.26962276321300993,0.964528027937096
3330,,391,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,284.0,0.18,0.05,0.13,,,4.53,323.0,0.00986702127659577,0.102127659574468,2611,-4.618557266770548,-2.281531683796214,2.337025582974334,E&E,4934.0,1.1724576126207493,0.35991298429007923,0.9723619149016967
3344,20.0,0,UC600,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,2690.0,1.36,0.45,0.91,,8.23,1.33,298.0,0.0136590153312561,1.20772946859903,2612,-4.2933555115331306,0.18874212459687426,4.482097636130005,E&E,4935.0,7.096011460348588,0.3003474328016301,0.9640871501851292
3358,,14,UC600,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2690.0,1.36,0.45,0.91,,8.23,1.33,298.0,0.0196869431819264,0.309178743961352,2613,-3.927799645619038,-1.1738357099056995,2.7539639357133385,E&E,4936.0,4.725091979667639,0.5860689743649542,0.9949187996657188
3369,,34,UC700,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3325.0,1.71,0.65,1.06,,5.73,2.06,298.0,0.00888731226345723,0.852340936374549,2614,-4.723130607737519,-0.15976867213148255,4.563361935606037,E&E,4937.0,9.040177976606847,0.43821158140364075,0.9930302348962976
3381,,46,UC700,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3325.0,1.71,0.65,1.06,,5.73,2.06,298.0,0.0186074429771908,0.192076830732291,2615,-3.9841936182416458,-1.6498598269330258,2.33433379130862,E&E,4938.0,5.13163064839629,0.745689624465193,0.9980788825875322
3390,,65,UC800,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3839.0,2.3,1.17,1.13,,4.84,1.21,298.0,0.0086825944082314,0.995690351775037,2616,-4.7464349000125425,-0.004318961526542217,4.742115938486,E&E,4939.0,12.37500393186821,0.4359458766767642,0.9900228928993686
3404,,79,UC800,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3839.0,2.3,1.17,1.13,,4.84,1.21,298.0,0.0175012120885632,0.315046059365405,2617,-4.045485138247573,-1.1550364306380017,2.890448707609571,E&E,4940.0,7.2815471552693865,0.6716239472828989,0.998638339006423
3414,,100,UC900,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3391.0,2.72,1.91,0.81,,3.95,1.0,298.0,0.0088578284161373,0.844995577495218,2618,-4.726453644165772,-0.16842388537212902,4.5580297587936425,E&E,4941.0,10.521182946157758,0.4214119762159856,0.9892596777140674
3426,,112,UC900,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3391.0,2.72,1.91,0.81,,3.95,1.0,298.0,0.0195557451192211,0.300996024989773,2619,-3.9344861677306535,-1.2006582203345046,2.733827947396149,E&E,4942.0,6.046982576188908,0.6631287816599217,0.9975700444070772
3437,21.0,0,BAX 1500,n-butane,0.0,0.0,0.0,0.0,0.6722,1.615,1350.0,1.29,0.79,0.5,,,,298.0,0.0291828793774319,2.73480662983425,2620,-3.5341730643529554,1.006060731302863,4.540233795655818,E&E,4943.0,11.620990640928433,0.3798726834644519,0.9960593639674581
3451,,14,,n-butane,0.0,0.0,0.0,0.0,0.6722,1.615,1350.0,1.29,0.79,0.5,,,,323.0,0.0194552529182879,1.49171270718231,2621,-3.9396381724611214,0.399924927732542,4.339563100193663,E&E,4944.0,8.59527437412102,0.3905245650306758,0.9972972496884862
3464,,27,,n-butane,0.0,0.0,0.0,0.0,0.6722,1.615,1350.0,1.29,0.79,0.5,,,,348.0,0.00486381322957202,0.696132596685082,2622,-5.325932533581002,-0.36221512431434905,4.963717409266653,E&E,4945.0,6.2146212424314236,0.4180634857618066,0.9976809753075343
3476,,39,BAX 1500,i-butane,0.0,0.0,0.0,0.0,0.6722,1.409,1350.0,1.29,0.79,0.5,,,,298.0,0.0278197968081821,2.29465430696515,2623,-3.582007396317176,0.8305822033935004,4.412589599710676,E&E,4946.0,9.232579985404332,0.3297411673472534,0.9928761432106312
3488,,51,,i-butane,0.0,0.0,0.0,0.0,0.6722,1.409,1350.0,1.29,0.79,0.5,,,,323.0,0.0281992766329409,1.34382965804942,2624,-3.568458952681222,0.2955234915456926,3.863982444226915,E&E,4947.0,7.193509543645436,0.37208809608658167,0.9949589558301797
3501,,64,,i-butane,0.0,0.0,0.0,0.0,0.6722,1.409,1350.0,1.29,0.79,0.5,,,,348.0,0.0331717708884015,0.884748051567383,2625,-3.406056039193786,-0.12245236199986743,3.2836036771939185,E&E,4948.0,5.46971101332578,0.4025365954455758,0.9916090796970846
3514,22.0,0,A-AC,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2546.0,1.28,,,,,,298.0,0.023793738489871,0.56,2626,-3.7383328215794833,-0.579818495252942,3.158514326326541,E&E,4949.0,7.462492793989559,0.5579045159284224,0.9951007848795169
3525,,11,25CPDA,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1971.0,0.79,,,83.08,13.15,3.07,298.0,0.00902148557397174,0.709333333333333,2627,-4.708146260689223,-0.3434297171887122,4.364716543500511,E&E,4950.0,7.3162088290723615,0.43210914092221,0.9937323137496644
3537,,23,50CPDA,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1799.0,0.72,,,81.47,15.06,3.47,298.0,0.00904112952731735,0.634666666666666,2628,-4.705971164671271,-0.4546553522989371,4.251315812372334,E&E,4951.0,7.422935167829047,0.4254655078227023,0.9901509754576842
3548,,34,75CPDA,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1520.0,0.68,,,78.15,17.79,4.06,298.0,0.0109416820135052,0.410666666666666,2629,-4.515175744857173,-0.8899734235567832,3.62520232130039,E&E,4952.0,7.433731624536129,0.49526567355651135,0.9921827566527142
3558,,44,A-AC,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2546.0,1.28,,,,,,298.0,0.0125561426089774,0.346815060170475,2630,-4.377545282231838,-1.058963608921534,3.3185816733103044,E&E,4953.0,6.062033202342,0.5872744866909465,0.9949462007744634
3568,,54,25CPDA,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1971.0,0.79,,,83.08,13.15,3.07,298.0,0.014230294956841,0.624071790532937,2631,-4.252382139277836,-0.47148986829934125,3.780892270978495,E&E,4954.0,6.1724108115642204,0.47277063996042185,0.9937348378238554
3579,,65,50CPDA,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1799.0,0.72,,,81.47,15.06,3.47,298.0,0.0142933006903628,0.502785753503568,2632,-4.2479643346802245,-0.6875911369881373,3.560373197692087,E&E,4955.0,6.489037153360509,0.4751624774417297,0.9927362517140558
3590,,76,75CPDA,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1520.0,0.68,,,78.15,17.79,4.06,298.0,0.010701973879623,0.41608986417764,2633,-4.537327079796526,-0.876854022391972,3.660473057404554,E&E,4956.0,6.151664799559701,0.5249747925430158,0.9973691412956118
3602,23.0,0,Glc-A-2,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1494.0,0.596,,,86.84,13.16,,288.0,0.00872840034032557,0.75707751907853,2634,-4.741173162996699,-0.2782896277775714,4.462883535219127,E&E,4957.0,7.64788685842737,0.34095622049954644,0.9737430899300624
3615,,13,Glc-A-3,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1825.0,0.774,,,87.93,12.07,,288.0,0.0141096902087301,0.56279827073157,2635,-4.260893468799254,-0.5748340263628816,3.686059442436372,E&E,4958.0,8.036222647455714,0.40260772848112936,0.9773329448996715
3628,,26,Glc-A-4,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2073.0,0.813,,,89.58,10.42,,288.0,0.00880182082809671,0.426979006059349,2636,-4.732796666617653,-0.8510204330995625,3.8817762335180905,E&E,4959.0,8.327638914486796,0.46072206923972714,0.9885462923432369
3638,,36,Glc-A-2,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1494.0,0.596,,,86.84,13.16,,288.0,0.00877992907332764,0.508557457212715,2637,-4.735286949576437,-0.6761770763414818,4.059109873234956,E&E,4960.0,6.551688402566091,0.4151364604759708,0.9873922782990762
3649,,47,Glc-A-3,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1825.0,0.774,,,87.93,12.07,,288.0,0.0124187757439591,0.430317848410759,2638,-4.388545778675125,-0.8432311610046476,3.5453146176704773,E&E,4961.0,6.84982301028387,0.45598017571526195,0.9878734325263197
3661,,59,Glc-A-4,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2073.0,0.813,,,89.58,10.42,,288.0,0.010705081609727,0.234718826405869,2639,-4.53703673345465,-1.4493669645749612,3.0876697688796892,E&E,4962.0,7.108151650761496,0.5170401047148182,0.9923643002684002
3672,,0,AC,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1784.0,1.4,,,,,,303.0,0.228164748637189,1.12860892388451,2640,-1.477687329222135,0.12098583356090327,1.5986731627830384,E&E,4963.0,2.3052816849358977,0.44900295645093974,0.9947306682463318
3681,,9,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1784.0,1.4,,,,,,303.0,0.167519533798182,1.04420412758698,2641,-1.7866553148259248,0.043254994856623034,1.8299103096825478,E&E,4964.0,2.544010136689561,0.4439578389147326,0.9967346354602041
3690,24.0,0,MGA-700-2,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2077.0,0.86,0.174,0.686,,,,298.0,0.0118110236220472,0.633245382585752,2642,-4.43872197835043,-0.456897281740435,3.981824696609995,E&E,4965.0,7.5910806774347845,0.46958530369463786,0.9935790535047625
3699,,9,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2077.0,0.86,0.174,0.686,,,,298.0,0.0236220472440944,0.633245382585752,2643,-3.745574797790485,-0.456897281740435,3.28867751605005,E&E,4966.0,6.568375237699652,0.5250851820220193,0.9931787380281543
3709,,19,MGA-700-3,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2203.0,0.92,0.172,0.748,,,,298.0,0.0089126559714795,0.306220095693779,2644,-4.720282993088596,-1.183451168605142,3.5368318244834542,E&E,4967.0,7.936958362902739,0.5245404757188437,0.9948636329643392
3720,,30,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2203.0,0.92,0.172,0.748,,,,298.0,0.0213903743315508,0.535885167464115,2645,-3.844814255734696,-0.6238353806697162,3.2209788750649797,E&E,4968.0,6.753433491143118,0.5461431345249196,0.9960026466075297
3730,,40,MGA-700-4,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2791.0,1.26,0.302,0.958,,,,298.0,0.0108147945017653,0.19069002159531,2646,-4.526840220981376,-1.6571060928873516,2.8697341280940245,E&E,4969.0,7.402729359647983,0.5995523765217465,0.9963188462509441
3741,,51,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2791.0,1.26,0.302,0.958,,,,298.0,0.0378689198916806,0.743872759058033,2647,-3.2736245589517936,-0.29588528154656807,2.9777392774052256,E&E,4970.0,6.101354883128137,0.6077432222979717,0.998053758861103
3750,,60,MGA-750-3,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3189.0,1.483,0.549,0.934,,,,298.0,0.0351201478743068,0.804646442680582,2648,-3.348980299680042,-0.21735229967989175,3.1316280000001506,E&E,4971.0,7.205199816470568,0.6239278788903825,0.997242496104655
3760,,70,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,3189.0,1.483,0.549,0.934,,,,298.0,0.0369685767097966,0.569388568736181,2649,-3.2976870052924925,-0.5631921803211423,2.73449482497135,E&E,4972.0,5.786561186037826,0.6793590888148332,0.9981638630821288
3769,,79,GMA-800-3,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3112.0,1.92,1.248,0.672,,,,298.0,0.0346601149801446,0.62556232324367,2650,-3.3621656773272828,-0.4691043165587671,2.893061360768516,E&E,4973.0,6.276090528340372,0.6398781725752798,0.9984619929317566
3777,,87,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,3112.0,1.92,1.248,0.672,,,,298.0,0.0346991906452857,0.463945372220132,2651,-3.361038916644692,-0.7679884659710695,2.5930504506736223,E&E,4974.0,5.106296255618736,0.6592331084435606,0.9991725909097309
3785,,95,MGA-700-4,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2791.0,1.26,0.302,0.958,,,,273.0,0.00894454382826476,0.429338103756709,2652,-4.716711560720999,-0.8455105498131065,3.871201010907892,E&E,4975.0,11.464973724019547,0.5302729976502988,0.9944409276365813
3795,,105,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2791.0,1.26,0.302,0.958,,,,273.0,0.034032269161965,1.34508738131278,2653,-3.3804461114709943,0.29645897846230007,3.6769050899332942,E&E,4976.0,9.65359806069784,0.5410909262534856,0.9978837495680919
3803,,113,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2791.0,1.26,0.302,0.958,,,,288.0,0.0107913669064748,0.345323741007195,2654,-4.5290088250225295,-1.0632729222227988,3.4657359027997305,E&E,4977.0,8.965920953794624,0.5749124426870974,0.997119274964763
3813,,123,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,2791.0,1.26,0.302,0.958,,,,288.0,0.039568345323741,0.892086330935253,2655,-3.2297258408922667,-0.11419236752565352,3.115533473366613,E&E,4978.0,7.334303493879753,0.5931245606978899,0.9979434563827199
3821,,131,MGA-750-3,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3189.0,1.483,0.549,0.934,,,,273.0,0.0277777777777777,1.3037037037037,2656,-3.583518938456113,0.2652092165997195,3.8487281550558325,E&E,4979.0,10.562995114785453,0.5359347551723801,0.9956302629089155
3832,,142,,Ehtylene,0.11,0.1,0.0,0.07,0.3474,0.289,3189.0,1.483,0.549,0.934,,,,273.0,0.0111111111111111,0.207407407407409,2657,-4.499809670330266,-1.5730702682632178,2.926739402067048,E&E,4980.0,9.034660267505494,0.5695406333820449,0.993893157298269
3841,,151,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3189.0,1.483,0.549,0.934,,,,288.0,0.0299272185923414,1.09345794392523,2658,-3.5089868918621105,0.08934510033584671,3.598331992197957,E&E,4981.0,8.3924896995893,0.5713135528125413,0.9979495366352001
3850,,160,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,3189.0,1.483,0.549,0.934,,,,288.0,0.0335125299809775,0.785046728971959,2659,-3.395835880799721,-0.2420120356185971,3.153823845181124,E&E,4982.0,6.872702079723479,0.6170007248875307,0.9982571692651536
3858,25.0,0,A-AC-3,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,2928.0,1.6039,,,91.18,8.05,0.77,298.0,0.00664481769766489,1.18338385907414,2660,-5.013918021705694,0.16837801171682154,5.182296033422515,E&E,4983.0,11.923072577853896,0.33928734014686296,0.9795782617018594
3869,,11,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2928.0,1.6039,,,91.18,8.05,0.77,298.0,0.0138631708316263,0.366685784514542,2661,-4.278519535654944,-1.0032499706378912,3.2752695650170525,E&E,4984.0,7.375490939902895,0.592242818760856,0.9968201228371611
3879,,30,A-AC-4,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3131.0,1.9197,,,91.62,7.67,0.7,298.0,0.0132189652634107,1.01871266184709,2662,-4.326102718165716,0.018539733953631385,4.344642452119348,E&E,4985.0,12.418424964015395,0.3955193002022377,0.9732984136502738
3890,,41,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3131.0,1.9197,,,91.62,7.67,0.7,298.0,0.0168142758626033,0.248169413514958,2663,-4.085526999682834,-1.3936436470248146,2.6918833526580195,E&E,4986.0,6.789308273192634,0.6489333195991628,0.9967046261442318
3901,,61,A-AC-5,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3096.0,2.1002,,,91.88,7.57,0.61,298.0,0.00667913438418382,0.631578947368421,2664,-5.008766883036227,-0.4595323293784402,4.5492345536577865,E&E,4987.0,9.558607915466355,0.41873523144039065,0.9882790411327432
3914,,74,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3096.0,2.1002,,,91.88,7.57,0.61,298.0,0.015205194624168,0.164759725400458,2665,-4.18611815792368,-1.8032670760795328,2.382851081844147,E&E,4988.0,5.077555915080283,0.68316181485677,0.9988491167270437
3924,,93,A-AC-3,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,2928.0,1.6039,,,91.18,8.05,0.77,288.0,0.00578034682080924,1.53103925818882,2666,-5.15329159449778,0.425946758534133,5.579238353031913,E&E,4989.0,12.902711229460829,0.32247553385899497,0.9779157919601378
3935,,104,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2928.0,1.6039,,,91.18,8.05,0.77,288.0,0.00385356454720617,0.437359505459216,2667,-5.558756702605942,-0.8269997551368045,4.731756947469138,E&E,4990.0,8.68150200958226,0.5440775370846895,0.9982051625469118
3944,,121,A-AC-4,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3131.0,1.9197,,,91.62,7.67,0.7,288.0,0.00358092803368514,1.12884761788396,2668,-5.632133284876764,0.12119730518476222,5.753330590061526,E&E,4991.0,13.961605095475482,0.3609023128320871,0.989814238691651
3954,,131,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3131.0,1.9197,,,91.62,7.67,0.7,288.0,0.0111657283570025,0.212505991710294,2669,-4.494906160080873,-1.5487850947314368,2.9461210653494367,E&E,4992.0,7.618106759679309,0.6424414189532168,0.9977096273677203
3964,,149,A-AC-5,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3096.0,2.1002,,,91.88,7.57,0.61,288.0,0.00577922077922074,0.770000000000001,2670,-5.153486418669588,-0.2613647641344062,4.892121654535182,E&E,4993.0,11.729581639756551,0.38736838731626994,0.9889047714570603
3976,,161,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3096.0,2.1002,,,91.88,7.57,0.61,288.0,0.0093599257884972,0.280000000000002,2671,-4.671317917103427,-1.2729656758128802,3.3983522412905467,E&E,4994.0,5.797032304420851,0.6313093941505262,0.9986197977857634
3985,,178,A-AC-3,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,2928.0,1.6039,,,91.18,8.05,0.77,308.0,0.00699300699300697,0.604316546762591,2672,-4.9628446302599105,-0.5036571342873765,4.459187495972534,E&E,4995.0,10.689700162463025,0.3756891934859214,0.9793899746556001
3997,,190,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,2928.0,1.6039,,,91.18,8.05,0.77,308.0,0.0139860139860139,0.316546762589929,2673,-4.269697449699968,-1.1502842992124276,3.1194131504875404,E&E,4996.0,6.136616604678215,0.6214038484578047,0.9970508834763061
4007,,208,A-AC-4,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3131.0,1.9197,,,91.62,7.67,0.7,308.0,0.00945179584120986,0.610687022900762,2674,-4.661550519424196,-0.4931706885272721,4.168379830896924,E&E,4997.0,11.126485844113633,0.42711669273415204,0.9862110387205506
4018,,219,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3131.0,1.9197,,,91.62,7.67,0.7,308.0,0.0113421550094517,0.244274809160303,2675,-4.479228962630253,-1.4094614204014346,3.069767542228818,E&E,4998.0,5.365462201690705,0.6735586497595569,0.9981239534210888
4028,,237,A-AC-5,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,3096.0,2.1002,,,91.88,7.57,0.61,308.0,0.00738663501416322,0.666386081725882,2676,-4.908082990866552,-0.40588607411309796,4.502196916753454,E&E,4999.0,9.182140462414393,0.46068731853351524,0.99267584997659
4040,,249,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,3096.0,2.1002,,,91.88,7.57,0.61,308.0,0.0186935775998637,0.211497992556617,2677,-3.979575257969501,-1.5535397719989241,2.426035485970577,E&E,5000.0,4.291714954177827,0.7056735206423492,0.9988630254416521
4049,26.0,0,C800,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,574.41,0.352,0.172,0.179,72.96,,0.39,273.0,0.01302056993088877,0.78698596349612,2678,-4.341224869665984,-0.23954486617979756,4.101680003486186,E&E,5001.0,2.838345199547239,0.25732460962446513,0.9894225659053487
4060,,11,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,574.41,0.352,0.172,0.179,72.96,,0.39,288.0,0.01547587740357051,0.541100497780169,2679,-4.1684727638881895,-0.6141502543926971,3.5543225094954924,E&E,5002.0,2.5411269224301125,0.30437255904424243,0.9857976316954331
4071,,22,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,574.41,0.352,0.172,0.179,72.96,,0.39,298.0,0.01108077073710328,0.351375995934047,2680,-4.502544038971857,-1.0458984153687159,3.4566456236031415,E&E,5003.0,2.240721453472721,0.33813099516193873,0.9899406170706703
4082,,33,C1000,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,531.16,0.355,0.231,0.125,77.44,,0.25,298.0,0.01422492808467363,0.150184549525002,2681,-4.252759354541493,-1.8958904109551444,2.356868943586349,E&E,5004.0,1.6946176868485343,0.4134907622341904,0.9856816543405511
4093,,44,C900,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,500.34,0.276,0.129,0.148,74.87,,0.26,298.0,0.05942832213302163,0.570502412907792,2682,-2.8229843626620257,-0.5612378802274399,2.2617464824345856,E&E,5005.0,1.7899441677355765,0.3660795622707078,0.9947215720760797
4105,,56,C700,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,365.56,0.131,0.041,0.09,70.53,,0.33,298.0,0.02122953673293966,0.382733804866264,2683,-3.852361824845633,-0.9604155579031929,2.89194626694244,E&E,5006.0,1.7429884306713752,0.30418195957772876,0.9765521860102054
4118,27.0,0,N-AC-600,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,273.0,0.0139802631578947,3.1578947368421,2684,-4.270108718469899,1.1499055830556586,5.4200143015255575,E&E,5007.0,10.250117841285489,0.20990188916245667,0.9589831664338064
4132,,14,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,273.0,0.0137900554958825,2.13533834586466,2685,-4.283807562828063,0.7586251099394515,5.042432672767514,E&E,5008.0,11.329704690288192,0.2744645483996323,0.9447523514193462
4143,,25,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,273.0,0.0381422305764411,1.05263157894736,2686,-3.266433196607,0.05129329438754246,3.3177264909945428,E&E,5009.0,8.251373607859994,0.45708462919957954,0.9695001510192535
4153,,35,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,273.0,0.0315241228070175,1.47368421052631,2687,-3.4570022228309734,0.3877655310087595,3.844767753839733,E&E,5010.0,7.7806272947015565,0.42645214043027874,0.9927764147346304
4164,,46,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,273.0,0.0359604368063014,1.32330827067669,2688,-3.3253359224474472,0.28013486681639677,3.605470789263844,E&E,5011.0,6.4281288889802175,0.43745703315186407,0.9973523569352128
4174,,65,N-AC-600,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,298.0,0.00830244558715312,1.51218278924248,2689,-4.7912051585255,0.4135541628065868,5.204759321332086,E&E,5012.0,8.703296504502038,0.270024115573965,0.9677625651508432
4188,,79,,Propene,0.1,0.08,0.0,0.07,0.4883,0.946,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,298.0,0.00638371835793066,1.91854664313028,2690,-5.054004536673305,0.6515679427003293,5.705572479373634,E&E,5013.0,9.432733353263444,0.2717228125147595,0.985379430638828
4201,,92,,Ethane,0.0,0.0,0.0,0.0,0.3904,0.492,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,298.0,0.0221217962898587,0.608936302770644,2691,-3.8111918990311064,-0.496041609894137,3.3151502891369695,E&E,5014.0,6.263358016180897,0.48507317857866367,0.9927996918175189
4212,,103,,Ethylene,0.11,0.1,0.0,0.07,0.3474,0.289,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,298.0,0.0301217601726403,0.608755716678482,2692,-3.50250743909124,-0.49633821378182214,3.0061692253094177,E&E,5015.0,5.613016996172555,0.5159727518808859,0.9950124421854228
4224,,115,,Acetylene,0.19,0.47,0.12,0.05,0.3044,0.07,1628.9,0.86,0.09,0.77,76.8,19.2,4.0,298.0,0.0441668434905485,0.834172306219837,2693,-3.1197809186723955,-0.1813152957806233,2.9384656228917723,E&E,5016.0,4.478174312039434,0.4996983006858393,0.9982559448420261
4235,,137,N-AC-700,Propane,0.0,0.0,0.0,0.0,0.5312,1.05,2146.1,1.96,1.05,0.91,82.0,14.2,3.3,273.0,0.0104166666666666,2.61149425287356,2694,-4.564348191467842,0.9599225681924113,5.524270759660253,E&E,5017.0,14.481652494050024,0.26656015598303634,0.9609930217384585
